Age,Male,Female,NHWM,NHBM,NHWF,NHBF,HM,HF,Male_SE,Female_SE,NHWM_SE,NHBM_SE,NHWF_SE,NHBF_SE,HM_SE,HF_SE
96,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
97,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
98,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
99,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
100,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
101,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
102,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
103,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
104,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
105,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
106,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
107,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
108,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
109,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
110,0.02647300,0.01912700,0.02788500,0.02146200,0.01973500,0.01823500,0.01943300,0.01594000,0.00005100,0.00003100,0.00005700,0.00018200,0.00003500,0.00010800,0.00016800,0.00011400
